id,translation
ID_ME_BO_CAMPAIGNMISCHIEF_ANNOUNCE,"Commander,\n\nNOW LIVE: <color=#fff568>Campaign Mischief!</color>\n\nElect big rewards by participating in the Vote for Loki Event Campaign:\n\n<color=#fff568>Vote for Loki Event Campaign</color>\nEarn Phyla-Vell character shards and Quantum Guard Orb Fragments via the Vote for Loki Event Campaign.\n\n<color=#fff568>Campaign Mischief Milestone</color>\nSpend Vote for Loki Energy to earn points toward a daily milestone that rewards Iso-8 resources, Purple and Orange Mystic gear, Catalyst Parts, and Yellow Flash Bits.\n\n<color=#fff568>Costume</color>\nUse your Yellow Flash Bits to purchase the ""President Loki"" costume, which will only be available for a limited-time at first. Unused Bits will be converted to Costume Credits on July 1, 5:00PM (PDT) at a conversion rate of 60%."
ID_ME_NA_CAMPAIGNMISCHIEF_ENDING,ENDING: Campaign Mischief
ID_ME_DE_CAMPAIGNMISCHIEF_ENDING,2 days left!
ID_ME_BO_CAMPAIGNMISCHIEF_ENDING,"Commander,\n\nThe <color=#fff568>Campaign Mischief</color> event ends in <color=#fff568>2 days</color>! All unused Yellow Flash Bits will be converted to Costume Credits on <color=#fff568>July 1, 5:00PM (PDT)</color> at a conversion rate of <color=#fff568>60%</color> after the event has ended.\n\nContinue spending Vote for Loki Energy before these rewards are gone for good.\n\nGood luck, Commander!"
ID_ME_NA_NEWBLOGPOST_052121,New Blog Available
ID_ME_DE_NEWBLOGPOST_052121,See the latest MARVEL Strike Force news
ID_ME_BO_NEWBLOGPOST_052121,"Commander,\n\nThere's a new blog available to read. Inside you'll learn about:\n\n- Adam Warlock abilities\n- Doom I Updates\n- MSF API\n- Returning Legendary Event\n- Weekly Events"
ID_ME_NA_NEBULA_FOUNTAIN_UPDATE,Availability Update
ID_ME_DE_NEBULA_FOUNTAIN_UPDATE,Recruit Nebula
ID_ME_BO_NEBULA_FOUNTAIN_UPDATE,"Commander,\n\n<color=#fff568>Nebula</color> character shards are now available in <color=#fff568>Nexus 4-6</color>.\n\n<color=#fff568>Mercenary Sniper</color> will still be available in the <color=#fff568>War Store</color>.\n\n"
ID_ME_NA_540PATCHNOTES_ANNOUNCE,The Latest Update has Arrived!
ID_ME_DE_540PATCHNOTES_ANNOUNCE,5.4.0 Release Notes
ID_ME_BO_540PATCHNOTES_ANNOUNCE,"Emerging from his cocoon is the Infinity Watch's Legend: Adam Warlock!\n\n<color=#fff568>New over the course of this release:</color>\n\n- 3 new playable characters: Adam Warlock, Phyla-Vell, and Moondragon\n- Gamora is now Empowered\n- Ability upgrades for Gamora & Nebula\n- New T2 Iso-8 (Blue)\n- New Costumes for Loki, Iceman, Black Widow, and Deadpool\n- Adam Warlock's Legendary Event: ""The Infinity Watch""\n- Phyla-Vell's Event Campaign: ""Vote for Loki""\n- Doom I Raid Update: T2 Iso-8 Rewards, T1 Iso-8 requirements, Raid Difficulty Selector now available\n- New Origin Gear Challenges\n- Alliance Management Update: Raid Key Contribution timer\n- Inbox Update: Community Tab with social media buttons\n- S.T.R.I.K.E. Pass & Mojo's Mayhem: Collect All button for rewards\n- Squashed bugs\n\nAccess the full briefing on the MARVEL Strike Force website.\n\nGood luck, Commanders!"
ID_ME_NA_STRIKEPASS3_ANNOUNCE,S.T.R.I.K.E. Pass: Season 3
ID_ME_DE_STRIKEPASS3_ANNOUNCE,Polaris & Big rewards!
ID_ME_BO_STRIKEPASS3_ANNOUNCE,"Commander,\n\n<color=#fff568>S.T.R.I.K.E. Pass: Season 3 is live!</color>\n\nRack up big rewards by completing your Daily Objectives!\n\nSeason 3 Featured Character Shards: <color=#fff568>Polaris</color>\n\n<color=#fff568>Updates for this Season:</color>\n\n<color=#fff568>S.T.R.I.K.E. II (Commander Levels 50-69)</color>\n- Added Individual Advanced Gear Parts\n- Increased the number of Advanced Basic Catalysts\n\n<color=#fff568>S.T.R.I.K.E. III (Commander Levels 70+)</color>\n- Silver Promotion Credits increased from 10 to 30\n- Added Individual Advanced Gear Parts\n- Added Individual Superior Gear Parts\n- Increased the number of Advanced Basic Catalysts\n- Increased the number of Superior Basic Catalysts\n\n<color=#fff568>Premium S.T.R.I.K.E. Pass</color>\nUpgrade to the Premium S.T.R.I.K.E. Pass to earn additional rewards for reaching each S.T.R.I.K.E. Level.\n\nDon't miss out on Polaris shards and big rewards in Season 3!"
ID_ME_NA_DOOMRAID_UPDATE_TEASER,Soon: Doom Raid Updates
ID_ME_DE_DOOMRAID_UPDATE_TEASER,"Iso-8, Difficulty, and more"
ID_ME_BO_DOOMRAID_UPDATE_TEASER,"Commander,\n\nBig updates are coming to the Doom I Raid, including reducing the base <color=#fff568>difficulty, a higher difficulty option, Iso-8 requirements,</color> and additional <color=#fff568>rewards</color>.\n\nTo implement these changes, the Doom I Raid will be unavailable starting a couple of days before the Version 5.4 update. During this time, you'll be unable to launch a Doom Raid.\n\nIn the meantime, we recommend equipping Iso-8 to your Raid teams. Reaching at least 30% completion on Doom I will reward you with <color=#fff568>T2 (Blue) Iso-8</color>, but to earn these rewards characters will need Level 4+ Iso Classes equipped.\n\nBe on the lookout for more details for updates."
ID_ME_NA_DOOMRAID_UPDATE_ANNOUNCE,Now Live: Doom Raid Updates
ID_ME_DE_DOOMRAID_UPDATE_ANNOUNCE,"Reduced Difficulty, T2 Iso-8, and more!"
ID_ME_BO_DOOMRAID_UPDATE_ANNOUNCE,"Commander,\n\nThe Doom I Raid updates are now live! Here's what's new with Doom's greatest challenge for your Alliance:\n\n<color=#fff568>Difficulty</color>\nThe difficulty for the Doom I Raids has been reduced and the enemy Power Levels on the node preview have been updated to reflect the change.\n\n<color=#fff568>Raid Difficulty Selector</color>\nWe've reduced the Raid Difficulty Selector requirements from 100% Ultimus VII completion to 60% completion. Doom I will have a single Difficulty level added for those who can reach 100% completion on Normal.\n\n<color=#fff568>T1 Iso-8</color>\nThe first 5 nodes for each lane now require at least T1 Iso-8 Class Level 4 on a character and the remaining nodes will all require Class Level 5.\n\n<color=#fff568>Rewards Update</color>\nCompleting at least 30% of Doom I will now earn you T2 Iso-8 Credits, which can be used to open the T2 Iso-8 Role Orb of your choice (similar to Gear Credits). Each orb contains 2 Crystals for the specified role, 1 for a random role, and T2 Level 1 Ions.\n\nCoordinate with your Alliance and take on the Doom Raids today!"
ID_ME_NA_ISO8_CHALLENGES,NOW LIVE: New Challenges
ID_ME_DE_ISO8_CHALLENGES,Earn tons of Origin gear!
ID_ME_BO_ISO8_CHALLENGES,"Commander,\n\nFlex the power of Iso-8 in the new <color=#fff568>Origin Gear Challenges</color>!\n\nAssemble a top team for each of the 5 <color=#fff568>Origin traits</color> and send them into battle to earn tons of Purple and Orange Origin gear.\n\nHere are the new Challenges:\n\n<color=#fff568>Original Biofuel</color> - Requires 5 Bio characters\n<color=#fff568>Original Mutagens</color> - Requires 5 Mutant characters\n<color=#fff568>Original Alchemy</color> - Requires 5 Mystic characters\n<color=#fff568>Original Expertise</color> - Requires 5 Skill characters\n<color=#fff568>Original Industry</color> - Requires 5 Tech characters\n\nEach Challenge will appear twice a week (one per weekday, with all active on Saturday) and requires the following Iso-8 on characters:\n\n<color=#fff568>Difficulty 1</color>: T1 Level 3+\n<color=#fff568>Difficulty 2</color>: T1 Level 4+\n<color=#fff568>Difficulty 3</color>: T1 Level 5+\n\nLevel up your Iso-8 Classes and start earning more gear!"
ID_ME_NA_ECON_CHANGES_060221,Resource Availability Update
ID_ME_DE_ECON_CHANGES_060221,Increased value and availability
ID_ME_BO_ECON_CHANGES_060221,"Commander,\n\nEnjoy better value and increased access to important resources with these updates:\n\n<color=#fff568>Purple Gear</color>\nGet more bang for your buck with reduced unit prices for purple gear in the Supplies Store. You'll now get double the value for purple origin and unique gear pieces, 50% more value for Advanced Basic Catalyst Parts, and 60% more value for Catalysts for Damage, Focus, Health, Armor, and Resistance.\n\nThe unit prices for purple gear in the Raid store have also been reduced, so you'll now get 60% more value for Advanced Basic Catalysts, origin gear, and Catalysts for Damage, Focus, Health, Armor, and Resistance.\n\n<color=#fff568>Orange Gear</color>\nThe Supplies Store now includes a dedicated slot for orange unique gear pieces.\n\n<color=#fff568>Full Gear Parts</color>\nFull gear parts (purchasable with Power Cores) have been removed from the Supplies Store to make room for more of the gear pieces you want more often.\n\n<color=#fff568>T3 Ability Materials</color>\nPurple T3 Ability Material quantities in the Supplies Store now drop in bundles of 5 or 10 at no additional cost.\n\n<color=#fff568>Catalyst of Change</color>\nThe Catalyst of Change Challenge now guarantees all reward variants listed for all tiers.\n\nStart powering up your roster with these updates!"
ID_ME_NA_PHYLAVELL_RS_ENDING,Red Star feat. Phyla-Vell
ID_ME_DE_PHYLAVELL_RS_ENDING,1 day left!
ID_ME_BO_PHYLAVELL_RS_ENDING,<color=#fff568>Phyla-Vell</color> will only be featured in all Red Star Orbs for 1 more day! Hurry and open Red Star Orbs while the drop rate is still 15%.
ID_ME_NA_PHYLAVELL_PREBAMESH,Availability Update
ID_ME_DE_PHYLAVELL_PREBAMESH,Recruit Phyla-Vell!
ID_ME_BO_PHYLAVELL_PREBAMESH,"Commander,\n\n<color=#fff568>Phyla-Vell</color> has been added to the Ultimus Orb, Basic Orb, Premium Orb, Mega Orb, and the Supplies section in the Store. As a result, we have removed <color=#fff568>Psylocke</color> from the Mega Orb to keep the orb's content exciting and up to date."
ID_ME_NA_PHYLAVELL_ELITE_STORE,Elite Store Availability Update
ID_ME_DE_PHYLAVELL_ELITE_STORE,Get Red Stars for Phyla-Vell
ID_ME_BO_PHYLAVELL_ELITE_STORE,"Commander,\n\nDirect Red Star promotions for <color=#fff568>Phyla-Vell</color> have been added to the <color=#fff568>Elite Store</color>! You can now use <color=#fff568>Silver or Gold Promotion Credits</color> to promote <color=#fff568>Phyla-Vell 1 Red Star higher</color> than her current rank. You can earn Promotion Credits by <color=#fff568>exchanging your Elite Credits</color> or by completing the Alliance Donation Daily Objective."
ID_ME_NA_MISCHIEFANDMAYHEM_ANNOUNCE,Special Loki Calendar
ID_ME_DE_MISCHIEFANDMAYHEM_ANNOUNCE,Recruit the God of Mischief
ID_ME_BO_MISCHIEFANDMAYHEM_ANNOUNCE,"Commander,\n\nPower up your roster with this exclusive calendar!\n\nLog in every day for 7 days to <color=#fff568>recruit Loki</color> and earn these resources:\n\n- Gold\n- L2 Training Modules\n- T2 Ability Materials\n- Legacy I Orb Fragments\n\nTo view the full details of your Loki Login Calendar, go to your <color=#fff568>Inbox</color>, tap <color=#fff568>Daily Rewards</color>, and then select the Loki's <color=#fff568>Mischief and Mayhem</color> Calendar.\n\nDon't miss a day to recruit and power up Loki!"
ID_ME_NA_MOONDRAGON_TEASER,Coming Soon: Moondragon
ID_ME_DE_MOONDRAGON_TEASER,Telepathic Terror
ID_ME_BO_MOONDRAGON_TEASER,"Commander,\n\n<color=#fff568>Moondragon</color> is flying toward the battlefield! Use mind to crush matter with this Infinity Watch Support:\n\n- Clears all enemy positive effects on turn 1\n- Heals allies and grants them Defense Up & Deflect\n- Flips Immunity on enemy Protectors\n- Mind Controls enemy on Basic Attack when Charged\n- Hero, Cosmic, Skill, Support, Infinity Watch\n\nBe on the lookout for the <color=#fff568>Show Your Colors</color> Event to earn Moondragon character shards!"
ID_ME_NA_MOONDRAGON_ANNOUNCE,Moondragon joins the battle
ID_ME_DE_MOONDRAGON_ANNOUNCE,Telepathic Terror
ID_ME_BO_MOONDRAGON_ANNOUNCE,"Commander,\n\nBombard enemies with Moondragon's psychic assault:\n\n- <color=#fff568>Strengths</color>: High Health & Sustaining allies\n- <color=#fff568>Specialty</color>: Clearing enemy positive effects and healing allies \n- <color=#fff568>Ability Highlights</color>: Heals all allies while applying Defense Down and attacking enemies\n- <color=#fff568>Synergies</color>: Basic attack applies Assist Now to a random ally when Phyla-Vell is an ally\n\nFor more details, check out her <color=#fff568>New Character Spotlight</color> (English only) on YouTube now!\n\n<color=#fff568>How to Recruit</color>\nShow Your Colors Event\n\n<color=#fff568>Red Stars</color>\nFor players who have unlocked the Red Star feature (Level 42), Moondragon is featured in Red Star Orbs with an increased drop rate of 15% for a limited-time. During this period, Dark Promotion Credits will return to their base drop quantities in Basic Red Star Orbs.\n\nAdd this psychic Support to your Infinity Watch team!"
ID_ME_NA_MOONDRAGON_RS_ENDING,Red Star feat. Moondragon
ID_ME_DE_MOONDRAGON_RS_ENDING,1 day left!
ID_ME_BO_MOONDRAGON_RS_ENDING,<color=#fff568>Moondragon</color> will only be featured in all Red Star Orbs for 1 more day! Hurry and open Red Star Orbs while the drop rate is still 15%.
ID_ME_NA_MOONDRAGON_PREBAMESH,Availability Update
ID_ME_DE_MOONDRAGON_PREBAMESH,Recruit Moondragon!
ID_ME_BO_MOONDRAGON_PREBAMESH,"Commander,\n\n<color=#fff568>Moondragon</color> has been added to the Ultimus Orb, Basic Orb, Premium Orb, Mega Orb, and the Supplies section in the Store. As a result, we have removed <color=#fff568>Elsa Bloodstone</color> from the Mega Orb to keep the orb's content exciting and up to date."
ID_ME_NA_MOONDRAGON_ELITE_STORE,Elite Store Availability Update
ID_ME_DE_MOONDRAGON_ELITE_STORE,Get Red Stars for Moondragon
ID_ME_BO_MOONDRAGON_ELITE_STORE,"Commander,\n\nDirect Red Star promotions for <color=#fff568>Moondragon</color> have been added to the <color=#fff568>Elite Store</color>! You can now use <color=#fff568>Silver or Gold Promotion Credits</color> to promote <color=#fff568>Moondragon 1 Red Star higher</color> than her current rank. You can earn Promotion Credits by <color=#fff568>exchanging your Elite Credits</color> or by completing the Alliance Donation Daily Objective."
ID_ME_NA_GREEK_RAID_UPDATE,Raid Rewards Update
ID_ME_DE_GREEK_RAID_UPDATE,"Alpha, Beta, Gamma Raids"
ID_ME_BO_GREEK_RAID_UPDATE,"Commander,\n\nWe've updated the rewards for the <color=#fff568>Alpha, Beta,</color> and <color=#fff568>Gamma</color> Raids.\n\nYou'll now earn fragments for the <color=#fff568>Orange Elite Orb</color>, which contains improved gear rewards, including orange uniques.\n\nThe Orange Elite Orb will replace the Orange Gear Raid Orb across all completion tiers (30%, 60%, 100%) and Raid Difficulty Selector bonus rewards.\n\nStart earning these new orb rewards today!"
ID_ME_NA_MAYHEM_SEASON7_PREHYPE,Soon: Mayhem Season 7
ID_ME_DE_MAYHEM_SEASON7_PREHYPE,Updates & New Featured Character
ID_ME_BO_MAYHEM_SEASON7_PREHYPE,"Commander,\n\nThe new Season of Mojo's Mayhem is almost here! Don't touch that dial because Kitty Pryde is coming your way!\n\nStay tuned for the exciting start of <color=#fff568>Mojo's Mayhem: Season 7!</color>"
ID_ME_NA_MAYHEM_SEASON7_ANNOUNCE,Mojo's Mayhem: Season 7
ID_ME_DE_MAYHEM_SEASON7_ANNOUNCE,Rewards and more!
ID_ME_BO_MAYHEM_SEASON7_ANNOUNCE,"Commander,\n\n<color=#fff568>Mojo's Mayhem: Season 7 is live!</color>\n\nHelp Mojo crush his ratings goals in return for big prizes in this month's Season of Mojo's Mayhem! Complete this Season's Daily and Weekly Objectives and reap the ratings rewards.\n\n<color=#fff568>Featured Season 7 Rewards:</color>\n\n- 100 Kitty Pryde Character shards\n- 120 Superior Gear Parts required for Gear Tier 14\n- 100 Superior Gear Parts required for Gear Tier 15\n- 5 Gold Promotion Credits\n- 15 Silver Promotion Credits\n- 1,675 Various pieces of Superior Gear\n- 712 Various pieces of Advanced Gear\n- 550 Power Cores\n- 180 L3 Training Modules\n\nYou don't need to complete every Daily and Weekly Objective to complete your Ratings Levels and earn all of your rewards (both Free and Premium).\n\nCharge into Mojo's Mayhem: Season 7 today!"
ID_ME_NA_MAYHEM_SEASON7_ENDING,Season Ending Soon...
ID_ME_DE_MAYHEM_SEASON7_ENDING,7 more days!
ID_ME_BO_MAYHEM_SEASON7_ENDING,"Commander,\n\nThere are only <color=#fff568>7 more days</color> until this Season of Mojo's Mayhem ends.\n\nHit your Objectives and earn Kitty Pryde shards before these rewards fade to black!"
ID_ME_NA_PHYLAVELL_ANNOUNCE,Phyla-Vell explodes into battle!
ID_ME_DE_PHYLAVELL_ANNOUNCE,The Avatar of Oblivion
ID_ME_BO_PHYLAVELL_ANNOUNCE,"Commander,\n\nVaporize enemies with <color=#fff568>Phyla-Vell</color>:\n\n<color=#fff568>Strengths</color>: High damage & boosts Infinity Watch ally Damage\n<color=#fff568>Specialty</color>: Protecting and boosting Damage for Infinity Watch allies\n<color=#fff568>Ability Highlights</color>: Applies Barrier, Deathproof, and Drain to Infinity Watch allies\n<color=#fff568>Synergies</color>: Basic ability can't be countered if Moondragon is an ally\n\nAnd don't miss her <color=#fff568>New Character Spotlight</color> on YouTube now!\n\n<color=#fff568>How to Recruit</color>:\nVote for Loki Event Campaign, starting on <color=#fff568>June 9, 5:00PM (PDT)</color>.\n\n<color=#fff568>Red Stars</color>\nFor players who have unlocked the Red Star feature (Level 42), Phyla-Vell is featured in Red Star Orbs with an increased drop rate of 15% for a limited-time. During this period, Dark Promotion Credits will return to their base drop quantities in Basic Red Star Orbs.\n\n<color=#fff568>Moondragon</color>\nPhyla-Vell's partner-in-crime Moondragon will be available via offers on <color=#fff568>June 10, 5:00PM (PDT)</color> and you can also earn her character shards in the upcoming <color=#fff568>Show Your Colors Event</color> starting <color=#fff568>June 17, 5:00PM (PDT)</color>. If you're eager to recruit Moondragon even sooner, her character shards are available in the Supplies Store for a limited time. You can purchase 10 shards for the cost of 800 Power Cores.\n\nAdd Phyla-Vell, the Titan Eternal Protector, to your Infinity Watch team!"
